,name,all_th,img_th,text_th,f1score,precision,recall
436,vote3,0.6,0.7000000000000001,0.7500000000000001,0.8880264552143925,0.897675811876433,0.9208191876713976
174,vote6,0.5,0.7000000000000002,0.8000000000000003,0.8880108410715246,0.9338608480511061,0.8899293004614396
234,vote6,0.5,0.8000000000000003,0.7000000000000002,0.888002015377354,0.9303170407753046,0.8932435856189259
102,vote4,0.5,0.6000000000000001,0.8000000000000003,0.8877892900011128,0.8837923610655536,0.9387758368179716
364,vote6,0.55,0.7500000000000002,0.7000000000000002,0.8877739902803244,0.9355245210773729,0.8900446570870066
438,vote5,0.6,0.7000000000000001,0.7500000000000001,0.8877633326830213,0.9325250609119039,0.8906728421977236
118,vote5,0.5,0.6500000000000001,0.6000000000000001,0.8877328932697619,0.8870031002327051,0.9362336273755395
97,vote4,0.5,0.6000000000000001,0.7500000000000002,0.8876801206030172,0.8815567511335969,0.940883211286243
456,vote3,0.6,0.7500000000000001,0.7000000000000001,0.8876020911400215,0.895111741018796,0.9227290245850271
366,vote3,0.55,0.7500000000000002,0.7500000000000002,0.8875949808375654,0.8883452695838149,0.9298568871994344
486,vote3,0.6,0.8000000000000002,0.7500000000000001,0.8874518889936452,0.902608245829738,0.9148342517319803
491,vote3,0.6,0.8000000000000002,0.8000000000000002,0.8874477551116831,0.9060379997724303,0.9113430456833916
418,vote5,0.6,0.65,0.8000000000000002,0.8874364596803095,0.9316347869921755,0.891449866947192
431,vote3,0.6,0.7000000000000001,0.7000000000000001,0.8874315143851728,0.8916935045984367,0.9261044378392275
204,vote6,0.5,0.7500000000000002,0.7500000000000002,0.8874009418319975,0.9338549998471535,0.8893600198269093
344,vote6,0.55,0.7000000000000002,0.7500000000000002,0.887322073185084,0.93685200686559,0.8881524265129109
483,vote5,0.6,0.8000000000000002,0.7000000000000001,0.8872961453773037,0.9343572529769368,0.8881594235502632
14,vote6,0.5,0.5,0.6000000000000001,0.8872623940591126,0.8881824384145445,0.9353840618509287
83,vote5,0.5,0.6000000000000001,0.6000000000000001,0.8872621393700243,0.8829059521106277,0.9400763393118771
114,vote6,0.5,0.6500000000000001,0.55,0.8872203875748217,0.8944213002858563,0.9290294071589303
219,vote6,0.5,0.8000000000000003,0.55,0.8872171528155556,0.9016301787067194,0.9207991727728969
192,vote4,0.5,0.7500000000000002,0.6500000000000001,0.8872063471059852,0.8819054906278088,0.9393726581458349
79,vote6,0.5,0.6000000000000001,0.55,0.8871938372990497,0.8912714401026115,0.9321661860998485
18,vote5,0.5,0.5,0.6500000000000001,0.8871481016173062,0.8788308621500475,0.944440242180494
227,vote4,0.5,0.8000000000000003,0.6500000000000001,0.8871401498603589,0.8828864772306965,0.9381763773995463
416,vote3,0.6,0.65,0.8000000000000002,0.8871134161344381,0.8950122946309769,0.9223134343512441
341,vote3,0.55,0.7000000000000002,0.7500000000000002,0.8870808080983367,0.8855610095277268,0.9321208466822649
411,vote3,0.6,0.65,0.7500000000000001,0.887042120432619,0.8917568559702329,0.9256020138461186
481,vote3,0.6,0.8000000000000002,0.7000000000000001,0.8869618523302498,0.8966341092965172,0.9202033586950629
157,vote4,0.5,0.7000000000000002,0.6500000000000001,0.886793669795699,0.8795669428842828,0.941406823128702
361,vote3,0.55,0.7500000000000002,0.7000000000000002,0.8867143041908723,0.8838875185357827,0.9334430587449698
463,vote5,0.6,0.7500000000000001,0.7500000000000001,0.886700848506775,0.9357851240436375,0.8859825005080613
443,vote5,0.6,0.7000000000000001,0.8000000000000002,0.8866383800046778,0.9362440257994499,0.8855103212530521
92,vote4,0.5,0.6000000000000001,0.7000000000000002,0.886578466204237,0.8774639519563969,0.9435987411226675
406,vote3,0.6,0.65,0.7000000000000001,0.8864970696367246,0.8860089176164845,0.9308098283665298
267,vote4,0.55,0.55,0.7500000000000002,0.8864391567193362,0.8850504624137986,0.9350239693211687
262,vote4,0.55,0.55,0.7000000000000002,0.8862011758322991,0.8810388701397096,0.9390332357042818
336,vote3,0.55,0.7000000000000002,0.7000000000000002,0.8861552807373689,0.8810783965884214,0.9357006608274688
447,vote4,0.6,0.7500000000000001,0.6,0.886099254114622,0.8926846614997413,0.9256763926544931
44,vote6,0.5,0.55,0.55,0.886061315574225,0.886587721523753,0.9353977959323627
48,vote5,0.5,0.55,0.6000000000000001,0.8860579692608362,0.8778079658515027,0.9439586790587945
122,vote4,0.5,0.6500000000000001,0.6500000000000001,0.886028420726842,0.8760562803719903,0.9442032489649067
179,vote6,0.5,0.7500000000000002,0.5,0.8858870814239043,0.89126098315234,0.9293591623674544
422,vote4,0.6,0.7000000000000001,0.6,0.8858357188732365,0.889810052453496,0.9282524034758777
144,vote6,0.5,0.7000000000000002,0.5,0.8857753038552781,0.8892113428288032,0.9314581362855059
316,vote3,0.55,0.6500000000000001,0.7500000000000002,0.885708969433832,0.880470524956291,0.9355712221027039
352,vote4,0.55,0.7500000000000002,0.6000000000000001,0.8856359727559144,0.8847510920341137,0.9337736394147422
372,vote4,0.6,0.6,0.6,0.8854660253649141,0.8815852499589616,0.9365399032500746
472,vote4,0.6,0.8000000000000002,0.6,0.8854207106298617,0.8938666623206655,0.923250527728507
397,vote4,0.6,0.65,0.6,0.8853132019191952,0.8858934255253653,0.9315276531452554
109,vote6,0.5,0.6500000000000001,0.5,0.8851431886948394,0.8868963912869384,0.9329765595036381
74,vote6,0.5,0.6000000000000001,0.5,0.8850701470897204,0.8840509079433584,0.9357056927962002
374,vote6,0.6,0.6,0.6,0.8850623417102005,0.9270213464752242,0.8936418358312931
214,vote6,0.5,0.8000000000000003,0.5,0.8849971838297328,0.8920092667741989,0.9269885758414043
327,vote4,0.55,0.7000000000000002,0.6000000000000001,0.8849958953885637,0.8816637926937824,0.9360285301211393
399,vote6,0.6,0.65,0.6,0.8849502244372208,0.9292693593381222,0.8915112260123038
183,vote5,0.5,0.7500000000000002,0.55,0.884890543033521,0.8828614728960374,0.9358784833922145
379,vote6,0.6,0.6,0.65,0.8848464982219443,0.9299798946148476,0.8906977059053482
209,vote6,0.5,0.7500000000000002,0.8000000000000003,0.8847980159376246,0.9403616029706259,0.8787578762453306
404,vote6,0.6,0.65,0.65,0.8847773475114045,0.9325851562545452,0.8883116282494776
9,vote6,0.5,0.5,0.55,0.8847525299181711,0.8817990769055913,0.9379915403318249
311,vote3,0.55,0.6500000000000001,0.7000000000000002,0.8847441803350952,0.8760102454214835,0.939113515120459
424,vote6,0.6,0.7000000000000001,0.6,0.8847220119686267,0.9316114228730498,0.888895119685321
468,vote5,0.6,0.7500000000000001,0.8000000000000002,0.8846853048788497,0.939955794974106,0.8791846938879935
257,vote4,0.55,0.55,0.6500000000000001,0.8846285313879462,0.8745468327136665,0.9437153086920428
369,vote6,0.55,0.7500000000000002,0.7500000000000002,0.8846084645083627,0.9406329735335565,0.8804104427424725
488,vote5,0.6,0.8000000000000002,0.7500000000000001,0.8844927541428941,0.938686952356391,0.8799761449566535
302,vote4,0.55,0.6500000000000001,0.6000000000000001,0.8844748878571164,0.8783380654167312,0.9387950588164986
451,vote3,0.6,0.7500000000000001,0.65,0.8844699665600878,0.884522629207243,0.9288615351518578
449,vote6,0.6,0.7500000000000001,0.6,0.8843112182186497,0.9332701579075133,0.886817565223901
426,vote3,0.6,0.7000000000000001,0.65,0.8842576135473262,0.8813008484097222,0.9320322152701096
218,vote5,0.5,0.8000000000000003,0.55,0.8842137801513821,0.8840421979566686,0.933317152939071
148,vote5,0.5,0.7000000000000002,0.55,0.8842132537579745,0.8797677571469504,0.9380823969727461
13,vote5,0.5,0.5,0.6000000000000001,0.8841661507807437,0.8721199481345446,0.9467927859987388
239,vote6,0.5,0.8000000000000003,0.7500000000000002,0.884088951807972,0.9376172126771489,0.880270236783823
39,vote6,0.5,0.55,0.5,0.8840523649485785,0.880231081913878,0.9384845007326971
87,vote4,0.5,0.6000000000000001,0.6500000000000001,0.8840342948432459,0.8705821014761183,0.9471930439701539
429,vote6,0.6,0.7000000000000001,0.65,0.8840242269345001,0.9347849252130838,0.8850568792180052
384,vote6,0.6,0.6,0.7000000000000001,0.8838454793260746,0.9328613262320435,0.8867294876362911
476,vote3,0.6,0.8000000000000002,0.65,0.883834045007964,0.8859763058560026,0.926361818258673
409,vote6,0.6,0.65,0.7000000000000001,0.8837748802790727,0.9358295386442657,0.8839563539435907
277,vote4,0.55,0.6000000000000001,0.6000000000000001,0.883731379966198,0.8735328676823604,0.9429320757614534
454,vote6,0.6,0.7500000000000001,0.65,0.8835256136508993,0.9370473900323915,0.8823269879988483
113,vote5,0.5,0.6500000000000001,0.55,0.8833775430592395,0.8767986377709732,0.9401836362236825
391,vote3,0.6,0.6,0.8000000000000002,0.8832912949228974,0.8828718420183521,0.9289532555912604
401,vote3,0.6,0.65,0.65,0.8832813649771234,0.8758887089583951,0.9365179149310832
356,vote3,0.55,0.7500000000000002,0.6500000000000001,0.8832785346854226,0.8747568957199533,0.9379243893453424
386,vote3,0.6,0.6,0.7500000000000001,0.8830906741237164,0.8796950249171773,0.9320276841495772
67,vote4,0.5,0.55,0.8000000000000003,0.8830689418712926,0.872414553728319,0.9435829865100203
474,vote6,0.6,0.8000000000000002,0.6,0.8830558821268775,0.9345230639256451,0.8837235710710658
434,vote6,0.6,0.7000000000000001,0.7000000000000001,0.8830467276974895,0.9392600556451057,0.8796980224124342
62,vote4,0.5,0.55,0.7500000000000002,0.8829887520789567,0.8703157083235122,0.9456532761430224
78,vote5,0.5,0.6000000000000001,0.55,0.8829399455449846,0.8733110864696552,0.9433325130361124
389,vote6,0.6,0.6,0.7500000000000001,0.8827813037651266,0.9355433960909527,0.8824911414809176
331,vote3,0.55,0.7000000000000002,0.6500000000000001,0.882685200395294,0.8720213745460949,0.9400753283778289
381,vote3,0.6,0.6,0.7000000000000001,0.8824549380098375,0.8742675539769975,0.9369130320484366
