,name,all_th,img_th,text_th,f1score,precision,recall
86,vote3,0.5,0.6000000000000001,0.6500000000000001,0.7611008077692005,0.6859929699498909,0.9349869409942715
346,vote3,0.55,0.7500000000000002,0.55,0.7596806133898629,0.6904986472939079,0.9233559461211662
37,vote4,0.5,0.55,0.5,0.7590998226448291,0.6923793831471982,0.930138456547249
181,vote3,0.5,0.7500000000000002,0.55,0.7580287133112629,0.6801289735181862,0.9364916863064027
21,vote3,0.5,0.5,0.7000000000000002,0.7579747600424506,0.6793536745254523,0.9393762684819699
301,vote3,0.55,0.6500000000000001,0.6000000000000001,0.7577188253235143,0.6899494358967441,0.9213968229322144
116,vote3,0.5,0.6500000000000001,0.6000000000000001,0.7571113722103222,0.6802953806644646,0.9351319487651383
321,vote3,0.55,0.7000000000000002,0.55,0.7555261625160373,0.6844170274599366,0.9246589914446348
256,vote3,0.55,0.55,0.6500000000000001,0.7550655438065685,0.6854122052119934,0.9240599839817197
51,vote3,0.5,0.55,0.6500000000000001,0.7541843899614612,0.6752406423036894,0.938328930857448
146,vote3,0.5,0.7000000000000002,0.55,0.7537505481152901,0.6735818925504304,0.9381763254899077
211,vote3,0.5,0.8000000000000003,0.5,0.753403191866454,0.6712748763583958,0.9399468832980554
276,vote3,0.55,0.6000000000000001,0.6000000000000001,0.7521171316821648,0.6812270527043234,0.9240234873366873
81,vote3,0.5,0.6000000000000001,0.6000000000000001,0.7511245482100889,0.6709539912217655,0.9382577481334193
2,vote4,0.5,0.5,0.5,0.75057404155645,0.6798061155383107,0.9327839330094192
296,vote3,0.55,0.6500000000000001,0.55,0.7503474013414878,0.6768832153766614,0.9259419619221556
176,vote3,0.5,0.7500000000000002,0.5,0.7495305865175002,0.6659585790855248,0.9410256979433668
111,vote3,0.5,0.6500000000000001,0.55,0.7482217354915004,0.6657843107280509,0.939689033596586
16,vote3,0.5,0.5,0.6500000000000001,0.7461209845294862,0.6631148761480512,0.9418039174863247
251,vote3,0.55,0.55,0.6000000000000001,0.7456334548210135,0.6714024813505027,0.9271769509124814
141,vote3,0.5,0.7000000000000002,0.5,0.7453296239750209,0.6599568070761354,0.9423027115376491
271,vote3,0.55,0.6000000000000001,0.55,0.7443884577856245,0.6682753222409116,0.928487592563845
46,vote3,0.5,0.55,0.6000000000000001,0.7435450560765404,0.6602956557997913,0.9406481180237727
76,vote3,0.5,0.6000000000000001,0.55,0.7417529089960958,0.6565660492074873,0.942431999892646
106,vote3,0.5,0.6500000000000001,0.5,0.7397278329665004,0.6523975542748973,0.9435545217340039
246,vote3,0.55,0.55,0.55,0.7370279889008172,0.6582873636142726,0.9306828029779942
11,vote3,0.5,0.5,0.6000000000000001,0.7347189173833668,0.6478975909298965,0.9437137313997815
41,vote3,0.5,0.55,0.55,0.7338469628902655,0.6462246816752273,0.9442307438676785
71,vote3,0.5,0.6000000000000001,0.5,0.7325175815219689,0.6429419554083992,0.9455483096105332
6,vote3,0.5,0.5,0.55,0.7246742322685789,0.6340861743373879,0.9468506697839708
36,vote3,0.5,0.55,0.5,0.7240295889478168,0.632091810961106,0.9473065610840253
1,vote3,0.5,0.5,0.5,0.7148397263339852,0.6207523830764213,0.9494160039597919
240,vote2,0.5,0.8000000000000003,0.8000000000000003,0.6927721211283748,0.5875755207835169,0.9397185147163966
205,vote2,0.5,0.7500000000000002,0.8000000000000003,0.6898830383553196,0.5838380609454416,0.9408903449204361
170,vote2,0.5,0.7000000000000002,0.8000000000000003,0.6868930534459354,0.5795007249025208,0.942525883756296
235,vote2,0.5,0.8000000000000003,0.7500000000000002,0.6854095579364123,0.5788723499040698,0.9409061384971863
135,vote2,0.5,0.6500000000000001,0.8000000000000003,0.6832954727475922,0.574185002251756,0.9450531151556237
365,vote2,0.55,0.7500000000000002,0.7500000000000002,0.6832437277945962,0.5830156177870669,0.9278565151934952
200,vote2,0.5,0.7500000000000002,0.7500000000000002,0.682842165735295,0.5754714460497365,0.9420779687012261
340,vote2,0.55,0.7000000000000002,0.7500000000000002,0.6813400777696367,0.5792694384782532,0.9307964150194198
165,vote2,0.5,0.7000000000000002,0.7500000000000002,0.6804366106091134,0.5718227523410447,0.9437135075370856
315,vote2,0.55,0.6500000000000001,0.7500000000000002,0.6782017585503256,0.5738027635423837,0.934314366760517
130,vote2,0.5,0.6500000000000001,0.7500000000000002,0.6771847098482802,0.5668968230848318,0.9462407389364136
230,vote2,0.5,0.8000000000000003,0.7000000000000002,0.6771475496388967,0.5687405731950951,0.9428425793672239
100,vote2,0.5,0.6000000000000001,0.8000000000000003,0.6766767038641434,0.5652841124029426,0.9484208136379515
360,vote2,0.55,0.7500000000000002,0.7000000000000002,0.6755970062933754,0.5727363939551025,0.931177218259501
195,vote2,0.5,0.7500000000000002,0.7000000000000002,0.6747985789173704,0.5656168243572619,0.9440144095712639
335,vote2,0.55,0.7000000000000002,0.7000000000000002,0.6742165747135231,0.5696793861209172,0.9340499112819176
160,vote2,0.5,0.7000000000000002,0.7000000000000002,0.6729113225148201,0.5626087075336236,0.9456499484071232
290,vote2,0.55,0.6000000000000001,0.7500000000000002,0.6724641993301249,0.5649969130454779,0.9392384869891073
310,vote2,0.55,0.6500000000000001,0.7000000000000002,0.6713926323286954,0.5646734678714107,0.9374883955188662
95,vote2,0.5,0.6000000000000001,0.7500000000000002,0.6710152996082835,0.5585519405002671,0.9495749482744125
125,vote2,0.5,0.6500000000000001,0.7000000000000002,0.6699976664362929,0.5581059277420805,0.9481517502051235
225,vote2,0.5,0.8000000000000003,0.6500000000000001,0.6671447039527493,0.5566193018620259,0.945437914832819
355,vote2,0.55,0.7500000000000002,0.6500000000000001,0.6661474475056419,0.5603141806071995,0.9356111712806104
285,vote2,0.55,0.6000000000000001,0.7000000000000002,0.6660727592051292,0.5565343968179731,0.9422644409964757
65,vote2,0.5,0.55,0.8000000000000003,0.6657756441195302,0.5517982666790152,0.9516391921937587
190,vote2,0.5,0.7500000000000002,0.6500000000000001,0.6651950627221912,0.5539754757766412,0.9466097450368586
330,vote2,0.55,0.7000000000000002,0.6500000000000001,0.6651695274153387,0.5577982833211069,0.9383894797614984
90,vote2,0.5,0.6000000000000001,0.7000000000000002,0.6642688646036966,0.5503496114135324,0.9514619039605767
155,vote2,0.5,0.7000000000000002,0.6500000000000001,0.6637356949829545,0.5514705712723313,0.9482325690720542
265,vote2,0.55,0.55,0.7500000000000002,0.6628177303428692,0.5521503297638084,0.9440413399572979
305,vote2,0.55,0.6500000000000001,0.6500000000000001,0.6626855856077338,0.553373867903626,0.9417217580164319
120,vote2,0.5,0.6500000000000001,0.6500000000000001,0.6611145123688714,0.5474040237957748,0.9506898690677319
60,vote2,0.5,0.55,0.7500000000000002,0.6606972419091472,0.5458605414939849,0.9527617449059904
280,vote2,0.55,0.6000000000000001,0.6500000000000001,0.6577175889190591,0.545927819607638,0.9461831959998158
260,vote2,0.55,0.55,0.7000000000000002,0.6572187536073224,0.5446980971029342,0.9468218782325385
85,vote2,0.5,0.6000000000000001,0.6500000000000001,0.6558731870934663,0.5403362627869261,0.9539264373125994
55,vote2,0.5,0.55,0.7000000000000002,0.6548228720024375,0.5386713348106745,0.9545899971777997
220,vote2,0.5,0.8000000000000003,0.6000000000000001,0.6533838075126823,0.5402292025625188,0.9483591959303865
350,vote2,0.55,0.7500000000000002,0.6000000000000001,0.6528829247035149,0.5436112486621717,0.9401031466101307
325,vote2,0.55,0.7000000000000002,0.6000000000000001,0.6520687484221308,0.5413950772318827,0.9427668492859419
185,vote2,0.5,0.7500000000000002,0.6000000000000001,0.6517207157957713,0.5379091597729599,0.9495055965330985
150,vote2,0.5,0.7000000000000002,0.6000000000000001,0.6504652503342705,0.5356639203345476,0.9511042375160518
300,vote2,0.55,0.6500000000000001,0.6000000000000001,0.6500944345736147,0.5377383944164777,0.9458221720800303
255,vote2,0.55,0.55,0.6500000000000001,0.6494932691182173,0.5350396670605256,0.9502158145282769
115,vote2,0.5,0.6500000000000001,0.6000000000000001,0.6484014896426948,0.5323043331898853,0.9534509062804641
50,vote2,0.5,0.55,0.6500000000000001,0.647117213986274,0.5295618763717135,0.9567656410613309
30,vote2,0.5,0.5,0.8000000000000003,0.6464893487774992,0.5285604037189662,0.9563319943920163
275,vote2,0.55,0.6000000000000001,0.6000000000000001,0.645692464592816,0.5312186889372137,0.9499446710642814
80,vote2,0.5,0.6000000000000001,0.6000000000000001,0.6436343171255532,0.5259413087935362,0.956504940039854
25,vote2,0.5,0.5,0.7500000000000002,0.6422780805249165,0.5236752377066741,0.9574314651703633
250,vote2,0.55,0.55,0.6000000000000001,0.6379778638545718,0.5212215861272178,0.9533320530152629
20,vote2,0.5,0.5,0.7000000000000002,0.6373924958640228,0.5177662390654626,0.9590442385678606
45,vote2,0.5,0.55,0.6000000000000001,0.6357976003648552,0.5162723545673865,0.9593163605838672
345,vote2,0.55,0.7500000000000002,0.55,0.6357559625999007,0.521817937181752,0.9462648986676516
215,vote2,0.5,0.8000000000000003,0.55,0.6356499933461436,0.5189113421335507,0.9526520841102206
320,vote2,0.55,0.7000000000000002,0.55,0.6352769735174549,0.5201405205704812,0.9487388357944321
180,vote2,0.5,0.7500000000000002,0.55,0.6343380905528325,0.5170194474619408,0.9537702877726373
295,vote2,0.55,0.6500000000000001,0.55,0.6334826115556896,0.5169671017591356,0.9514549472520633
145,vote2,0.5,0.7000000000000002,0.55,0.6334327589109359,0.5152584944659901,0.9553314076281417
110,vote2,0.5,0.6500000000000001,0.55,0.6316910498774237,0.5124065143242067,0.9575646327547773
15,vote2,0.5,0.5,0.6500000000000001,0.6306751506134738,0.5099436138344179,0.9609797139944101
270,vote2,0.55,0.6000000000000001,0.55,0.6299081298234057,0.5115924701202116,0.9552909349109628
75,vote2,0.5,0.6000000000000001,0.55,0.6277882650268912,0.5071224669454059,0.9605174222514093
245,vote2,0.55,0.55,0.55,0.6232227303658708,0.5030227442742974,0.9584917632456847
40,vote2,0.5,0.55,0.55,0.6209724287967279,0.4987389497804684,0.9632134159926948
10,vote2,0.5,0.5,0.6000000000000001,0.6205654945817898,0.4982420336418215,0.9631445963522991
210,vote2,0.5,0.8000000000000003,0.5,0.610454183088375,0.4896222103877822,0.9569528296311929
175,vote2,0.5,0.7500000000000002,0.5,0.6094490190414756,0.48814942006692086,0.9580007902526885
140,vote2,0.5,0.7000000000000002,0.5,0.608724775892223,0.4867353164204001,0.9594430094002127
105,vote2,0.5,0.6500000000000001,0.5,0.6073961385881321,0.4845212848425368,0.9615304114968056
5,vote2,0.5,0.5,0.55,0.6068548270095541,0.4823114901919832,0.9663354512370412
70,vote2,0.5,0.6000000000000001,0.5,0.604525737890101,0.4805932132185541,0.9642459464933404
35,vote2,0.5,0.55,0.5,0.5988360017173633,0.47372424612747355,0.9663966955060749
0,vote2,0.5,0.5,0.5,0.5862462459011099,0.45930792700491774,0.969300210275795
